,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
84,reheat,,0,,,309.1000000000349,,13,,,,3,,2019-10-23 02:50:00,724.4,,,,,2019-10-23 03:19:00,,,,,
85,hold,,0,,,67.20000000001164,,13,,,,,,2019-10-23 03:19:00,,,,,,2019-10-23 03:25:00,,,,1179.2,
86,open,,0,,,38.09999999997672,,13,,,,,,2019-10-23 03:25:00,1191.1,,,,,2019-10-23 03:32:00,818.8,,,,
87,reheat,,0,,,915.2000000000116,,13,,,,1,,2019-10-23 03:32:00,818.8,,,,,2019-10-23 04:51:00,,,,,
88,hold,,0,,,4477.599999999977,,13,,,,,,2019-10-23 04:51:00,,,,,,2019-10-23 18:26:00,,,,1251.581617647059,
89,open,,0,,,37.29999999998836,,13,,,,,,2019-10-23 18:26:00,1255.8,,,,,2019-10-23 18:52:00,663.8,,,,
90,reheat,,0,,,251.5,,13,,,,3,,2019-10-23 18:52:00,663.8,,,,,2019-10-23 19:18:00,,,,,
91,hold,,0,,,2356.9000000000233,,13,,,,,,2019-10-23 19:18:00,,,,,,2019-10-24 05:00:00,,,,1253.96295025729,
92,open,,0,,,11.099999999976717,,13,,,,,,2019-10-24 05:00:00,1257.4,,,,,2019-10-24 05:07:00,858.8,,,,
93,reheat,,0,,,132.90000000002328,,13,,,,0,,2019-10-24 05:07:00,858.8,,,,,2019-10-24 05:21:00,,,,,
94,hold,,0,,,25.79999999998836,,13,,,,,,2019-10-24 05:21:00,,,,,,2019-10-24 05:26:00,,,,1258.75,
95,open,,0,,,38.90000000002328,,13,,,,,,2019-10-24 05:26:00,1259.3,,,,,2019-10-24 05:38:00,854.2,,,,
96,reheat,,0,,,137.79999999998836,,13,,,,1,,2019-10-24 05:38:00,854.2,,,,,2019-10-24 05:52:00,,,,,
97,hold,,0,,,164.5,,13,,,,,,2019-10-24 05:52:00,,,,,,2019-10-24 06:28:00,,,,1253.4405405405407,
98,open,,0,,,11.099999999976717,,13,,,,,,2019-10-24 06:28:00,1255.6,,,,,2019-10-24 06:33:00,927.4,,,,
99,reheat,,0,,,147.80000000004657,,13,,,,1,,2019-10-24 06:33:00,927.4,,,,,2019-10-24 06:52:00,,,,,
100,heat,12,0,,,974.7000000000116,974.7000000000116,13,1255.1,0,0,1,"['190918-12321-001', '가열로 다이', '191009-01502-001', '191009-01502-001', '180607-19217-163']",2019-10-24 07:27:00,549.3,2019-10-24 07:27:00,549.3,2019-10-24 06:54:00,,2019-10-24 08:52:00,1255.1,,0,,
101,open,,0,,,6.100000000034925,,13,,,,,,2019-10-24 23:00:00,1255.7,,,,,2019-10-24 23:05:00,911.6,,,,
102,reheat,,0,,,85.59999999997672,,13,,,,0,,2019-10-24 23:05:00,911.6,,,,,2019-10-24 23:13:00,,,,,
103,hold,,0,,,20.79999999998836,,13,,,,,,2019-10-24 23:13:00,,,,,,2019-10-24 23:16:00,,,,1261.75,
104,open,,0,,,14.100000000034925,,13,,,,,,2019-10-24 23:16:00,1261.1,,,,,2019-10-24 23:23:00,866.6,,,,
105,reheat,,0,,,126.0,,13,,,,1,,2019-10-24 23:23:00,866.6,,,,,2019-10-24 23:36:00,,,,,
106,hold,,0,,,335.0999999999767,,13,,,,,,2019-10-24 23:36:00,,,,,,2019-10-25 00:54:00,,,,1254.1101265822783,
107,open,,0,,,27.29999999998836,,13,,,,,,2019-10-25 00:54:00,1257.9,,,,,2019-10-25 01:05:00,852.3,,,,
108,reheat,,0,,,107.20000000001164,,13,,,,0,,2019-10-25 01:05:00,852.3,,,,,2019-10-25 01:15:00,,,,,
109,open,,0,,,46.100000000034925,,13,,,,,,2019-10-25 01:16:00,1262.1,,,,,2019-10-25 01:27:00,880.1,,,,
110,reheat,,0,,,139.69999999995343,,13,,,,0,,2019-10-25 01:27:00,880.1,,,,,2019-10-25 01:41:00,,,,,
111,hold,,0,,,456.70000000001164,,13,,,,,,2019-10-25 01:41:00,,,,,,2019-10-25 03:28:00,,,,1253.7666666666667,
112,open,,0,,,31.29999999998836,,13,,,,,,2019-10-25 03:28:00,1256.6,,,,,2019-10-25 03:41:00,852.6,,,,
113,reheat,,0,,,122.0,,13,,,,0,,2019-10-25 03:41:00,852.6,,,,,2019-10-25 03:53:00,,,,,
114,heat,13,0,,,0.0,1405.7000000000116,13,1041.7,2019-10-28 20:26:00,1,4,"['190905-19234-018', '190905-19234-018']",2019-10-28 15:35:00,37.9,2019-10-28 15:35:00,37.9,2019-10-25 18:24:00,,2019-10-28 20:21:00,1041.7,,747.9,,
115,heat,13,0,,,909.0999999999767,909.0999999999767,13,1262.2,2019-10-28 20:26:00,1,4,"['190905-19234-018', '190905-19234-018']",2019-10-28 20:26:00,747.9,2019-10-28 15:35:00,37.9,2019-10-25 18:24:00,,2019-10-28 21:43:00,1262.2,,747.9,,
116,open,,0,,,5.2000000000116415,,13,,,,,,2019-10-29 07:14:00,1255.5,,,,,2019-10-29 07:20:00,852.1,,,,
117,reheat,,0,,,129.70000000001164,,13,,,,0,,2019-10-29 07:20:00,852.1,,,,,2019-10-29 07:32:00,,,,,
118,hold,,0,,,10.0,,13,,,,,,2019-10-29 07:32:00,,,,,,2019-10-29 07:33:00,,,,1261.3000000000002,
119,open,,0,,,57.5,,13,,,,,,2019-10-29 07:33:00,1262.2,,,,,2019-10-29 07:44:00,847.2,,,,
120,reheat,,0,,,255.29999999998836,,13,,,,0,,2019-10-29 07:44:00,847.2,,,,,2019-10-29 08:10:00,,,,,
121,hold,,0,,,882.0,,13,,,,,,2019-10-29 08:10:00,,,,,,2019-10-29 10:54:00,,,,1251.3575757575757,
122,open,,0,,,23.100000000034925,,13,,,,,,2019-10-29 10:54:00,1254.2,,,,,2019-10-29 11:03:00,805.9,,,,
123,reheat,,0,,,124.5,,13,,,,0,,2019-10-29 11:03:00,805.9,,,,,2019-10-29 11:15:00,,,,,
124,open,,0,,,17.0,,13,,,,,,2019-10-29 11:15:00,1259.6,,,,,2019-10-29 11:27:00,647.0,,,,
125,reheat,,0,,,289.5,,13,,,,1,,2019-10-29 11:27:00,647.0,,,,,2019-10-29 11:54:00,,,,,
126,heat,14,0,,,0.0,172.39999999996508,13,1255.9,2019-10-29 19:37:00,1,15,"['190905-19234-018', '190905-19234-018', '191018-19226-004', '191018-19226-004', '191018-19226-004', '191018-19226-004']",2019-10-29 18:57:00,916.1,2019-10-29 18:56:00,994.1,2019-10-29 18:48:00,,2019-10-29 19:18:00,1255.9,,629.2,,
127,heat,14,0,,,313.0,313.0,13,1262.8,2019-10-29 19:37:00,1,15,"['190905-19234-018', '190905-19234-018', '191018-19226-004', '191018-19226-004', '191018-19226-004', '191018-19226-004']",2019-10-29 19:37:00,629.2,2019-10-29 18:56:00,994.1,2019-10-29 18:48:00,,2019-10-29 20:07:00,1262.8,,629.2,,
128,open,,0,,,2.1000000000349246,,13,,,,,,2019-10-30 00:00:00,1255.5,,,,,2019-10-30 00:03:00,1045.5,,,,
129,reheat,,0,,,69.29999999998836,,13,,,,1,,2019-10-30 00:03:00,1045.5,,,,,2019-10-30 00:11:00,,,,,
130,hold,,0,,,249.70000000001164,,13,,,,,,2019-10-30 00:11:00,,,,,,2019-10-30 01:04:00,,,,1254.0407407407404,
131,open,,0,,,12.399999999965075,,13,,,,,,2019-10-30 01:04:00,1257.4,,,,,2019-10-30 01:14:00,720.9,,,,
132,reheat,,0,,,172.30000000004657,,13,,,,1,,2019-10-30 01:14:00,720.9,,,,,2019-10-30 01:31:00,,,,,
133,hold,,0,,,1050.399999999965,,13,,,,,,2019-10-30 01:31:00,,,,,,2019-10-30 05:18:00,,,,1255.2140350877196,
134,open,,0,,,30.0,,13,,,,,,2019-10-30 05:18:00,1259.8,,,,,2019-10-30 05:29:00,840.3,,,,
135,reheat,,0,,,100.5,,13,,,,0,,2019-10-30 05:29:00,840.3,,,,,2019-10-30 05:38:00,,,,,
136,heat,15,0,,,0.0,123.39999999996508,13,1201.1,2019-10-30 06:22:00,1,9,"['190905-19234-024', '190905-19234-024', '191004-19963-003', '191004-19963-003', '191004-19963-003', '191004-19963-003']",2019-10-30 05:59:00,723.1,2019-10-30 05:59:00,723.1,2019-10-30 05:41:00,,2019-10-30 06:10:00,1201.1,,651.0,,
137,heat,15,0,,,400.0,400.0,13,1249.9,2019-10-30 06:22:00,1,9,"['190905-19234-024', '190905-19234-024', '191004-19963-003', '191004-19963-003', '191004-19963-003', '191004-19963-003']",2019-10-30 06:22:00,651.0,2019-10-30 05:59:00,723.1,2019-10-30 05:41:00,,2019-10-30 07:00:00,1249.9,,651.0,,
138,open,,0,,,28.400000000023283,,13,,,,,,2019-10-30 12:58:00,1258.9,,,,,2019-10-30 13:11:00,750.3,,,,
139,reheat,,0,,,162.29999999998836,,13,,,,1,,2019-10-30 13:11:00,750.3,,,,,2019-10-30 13:27:00,,,,,
140,heat,16,0,,,1084.0,1084.0,13,1257.8,0,0,2,"['190917-15006-006', '190917-15006-006', '190531-12005-002', '191025-13134-002', '191025-13134-002', '191025-13134-002', '190211-19581-005']",2019-10-30 19:11:00,502.3,2019-10-30 19:11:00,502.3,2019-10-30 13:52:00,,2019-10-30 20:46:00,1257.8,,0,,
141,open,,0,,,37.79999999998836,,13,,,,,,2019-10-30 22:44:00,1253.5,,,,,2019-10-30 22:55:00,820.2,,,,
142,reheat,,0,,,353.29999999998836,,13,,,,0,,2019-10-30 22:55:00,820.2,,,,,2019-10-30 23:26:00,,,,,
143,hold,,0,,,1162.8000000000466,,13,,,,,,2019-10-30 23:26:00,,,,,,2019-10-31 02:08:00,,,,1251.6349693251534,
144,open,,0,,,37.199999999953434,,13,,,,,,2019-10-31 02:08:00,1252.8,,,,,2019-10-31 02:22:00,776.2,,,,
145,reheat,,0,,,12.600000000034925,,13,,,,0,,2019-10-31 02:22:00,776.2,,,,,2019-10-31 02:25:00,,,,,
146,open,,0,,,2.099999999976717,,13,,,,,,2019-10-31 02:25:00,894.3,,,,,2019-10-31 02:35:00,594.4,,,,
147,reheat,,0,,,484.1000000000349,,13,,,,3,,2019-10-31 02:35:00,594.4,,,,,2019-10-31 03:19:00,,,,,
148,hold,,0,,,151.69999999995343,,13,,,,,,2019-10-31 03:19:00,,,,,,2019-10-31 03:31:00,,,,1251.9,
149,open,,0,,,39.300000000046566,,13,,,,,,2019-10-31 03:31:00,1262.5,,,,,2019-10-31 03:40:00,825.9,,,,
150,reheat,,0,,,162.79999999998836,,13,,,,2,,2019-10-31 03:40:00,825.9,,,,,2019-10-31 03:55:00,,,,,
151,hold,,0,,,94.79999999998836,,13,,,,,,2019-10-31 03:55:00,,,,,,2019-10-31 04:03:00,,,,1144.6666666666667,
152,open,,0,,,9.400000000023283,,13,,,,,,2019-10-31 04:03:00,1159.3,,,,,2019-10-31 04:10:00,700.4,,,,
153,reheat,,0,,,1101.1999999999534,,13,,,,1,,2019-10-31 04:10:00,700.4,,,,,2019-10-31 05:42:00,,,,,
154,hold,,0,,,3903.8000000000466,,13,,,,,,2019-10-31 05:42:00,,,,,,2019-10-31 16:54:00,,,,1251.4848439821692,
155,open,,0,,,21.0,,13,,,,,,2019-10-31 16:54:00,1256.3,,,,,2019-10-31 17:01:00,1011.3,,,,
156,reheat,,0,,,138.09999999997672,,13,,,,1,,2019-10-31 17:01:00,1011.3,,,,,2019-10-31 17:21:00,,,,,
157,hold,,0,,,144.0,,13,,,,,,2019-10-31 17:21:00,,,,,,2019-10-31 17:54:00,,,,1252.335294117647,
158,open,,0,,,25.0,,13,,,,,,2019-10-31 17:54:00,1256.7,,,,,2019-10-31 18:02:00,999.8,,,,
159,reheat,,0,,,72.0,,13,,,,0,,2019-10-31 18:02:00,999.8,,,,,2019-10-31 18:09:00,,,,,
160,heat,17,0,,,170.20000000001164,170.20000000001164,13,1250.1,0,0,0,"['190211-19581-005', '190531-12005-002', '190917-15006-006', '190917-15006-006']",2019-10-31 18:20:00,1010.0,2019-10-31 18:19:00,1035.1,2019-10-31 18:13:00,,2019-10-31 18:43:00,1250.1,,0,,
161,heat,18,0,,,0.0,46.90000000002328,13,690.1,2019-11-01 14:21:00,4,26,"['190820-15008-001', '190820-15008-001']",2019-11-01 13:00:00,518.0,2019-11-01 06:15:00,887.7636641221177,2019-11-01 06:15:00,,2019-11-01 13:07:00,690.1,,596.1,,
162,heat,18,0,,,137.0,137.0,13,789.4,2019-11-01 14:21:00,4,26,"['190820-15008-001', '190820-15008-001']",2019-11-01 13:21:00,392.4,2019-11-01 06:15:00,887.7636641221177,2019-11-01 06:15:00,,2019-11-01 13:40:00,789.4,,596.1,,
163,heat,18,0,,,17.699999999953434,17.699999999953434,13,581.0,2019-11-01 14:21:00,4,26,"['190820-15008-001', '190820-15008-001']",2019-11-01 13:51:00,451.7,2019-11-01 06:15:00,887.7636641221177,2019-11-01 06:15:00,,2019-11-01 13:54:00,581.0,,596.1,,
164,heat,18,0,,,136.29999999998836,136.29999999998836,13,945.6,2019-11-01 14:21:00,4,26,"['190820-15008-001', '190820-15008-001']",2019-11-01 14:00:00,471.4,2019-11-01 06:15:00,887.7636641221177,2019-11-01 06:15:00,,2019-11-01 14:15:00,945.6,,596.1,,
