,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊胶荤侩樊(付瘤阜 备埃),啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
355,open,17.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-16 02:00:00,1271.0,,,,2019-08-16,2019-08-16 02:03:00,1018.5,林埃,,,
356,reheat,17.0,0.0,,[],[],,,,86.79999999888241,,5,,,,1.0,[''],2019-08-16 02:03:00,1018.5,,,,2019-08-16,2019-08-16 02:23:00,,林埃,,,
357,hold,17.0,0.0,,[],[],,,,24.60000000149012,,5,,,,,[''],2019-08-16 02:23:00,1271.4,,,,2019-08-16,2019-08-16 02:32:00,1271.4,林埃,,1271.0400000000004,
358,open,17.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-16 02:32:00,1271.4,,,,2019-08-16,2019-08-16 02:40:00,814.7,林埃,,,
359,reheat,17.0,0.0,,[],[],,,,140.09999999962747,,5,,,,1.0,[''],2019-08-16 02:40:00,814.7,,,,2019-08-16,2019-08-16 03:01:00,,林埃,,,
360,hold,17.0,0.0,,[],[],,,,476.6999999992548,,5,,,,,[''],2019-08-16 03:01:00,1286.6,,,,2019-08-16,2019-08-16 06:17:00,1269.8,林埃,,1271.0,
361,open,17.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-08-16 06:17:00,1269.8,,,,2019-08-16,2019-08-16 06:31:00,708.8,林埃,,,
362,reheat,17.0,0.0,,[],[],,,,244.2000000011176,,5,,,,1.0,[''],2019-08-16 06:31:00,708.8,,,,2019-08-16,2019-08-16 07:08:00,,林埃,,,
363,hold,17.0,0.0,,[],[],,,,694.5999999996277,,5,,,,,[''],2019-08-16 07:08:00,1271.2,,,,2019-08-16,2019-08-16 13:03:00,1252.7,林埃,,1263.071348314607,
364,open,17.0,0.0,,[],['190626-19503-006'],,,,1.599999999627471,,5,,,,,['190626-19503-002'],2019-08-16 13:03:00,1252.7,,,,2019-08-16,2019-08-16 13:06:00,1031.3,林埃,,,
365,reheat,17.0,0.0,,[],[],,,,21.0,,5,,,,1.0,['190626-19503-002'],2019-08-16 13:06:00,1031.3,,,,2019-08-16,2019-08-16 13:11:00,,林埃,,,
366,open,17.0,0.0,,[],[],,,,0.0,,5,,,,,[''],2019-08-16 13:12:00,1212.2,,,,2019-08-16,2019-08-16 13:15:00,946.7,林埃,,,
367,reheat,17.0,0.0,,[],[],,,,98.5,,5,,,,1.0,[''],2019-08-16 13:15:00,946.7,,,,2019-08-16,2019-08-16 13:39:00,,林埃,,,
368,hold,17.0,0.0,,[],[],,,,81.0,,5,,,,,[''],2019-08-16 13:39:00,1247.1,,,,2019-08-16,2019-08-16 14:20:00,1250.6,林埃,,1251.154761904762,
369,open,17.0,0.0,,[],['190626-19503-002'],,,,3.300000000745058,,5,,,,,['190626-19503-006'],2019-08-16 14:20:00,1250.6,,,,2019-08-16,2019-08-16 14:25:00,904.7,林埃,,,
370,reheat,17.0,0.0,,[],[],,,,111.29999999888241,,5,,,,4.0,['190626-19503-006'],2019-08-16 14:25:00,904.7,,,,2019-08-16,2019-08-16 14:50:00,,林埃,,,
371,hold,17.0,0.0,,[],[],,,,104.0,,5,,,,,['190626-19503-006'],2019-08-16 14:50:00,1248.0,,,,2019-08-16,2019-08-16 15:43:00,1251.9,林埃,,1250.824074074074,
372,open,17.0,0.0,,[],['190626-19503-003'],,,,6.599999999627472,,5,,,,,"['190626-19503-006', '190626-19503-002']",2019-08-16 15:43:00,1251.9,,,,2019-08-16,2019-08-16 15:52:00,837.8,林埃,,,
373,reheat,17.0,0.0,,[],[],,,,126.30000000074509,,5,,,,2.0,"['190626-19503-006', '190626-19503-002']",2019-08-16 15:52:00,837.8,,,,2019-08-16,2019-08-16 16:17:00,,林埃,,,
374,open,18.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-19 13:29:00,1251.5,,,,2019-08-19,2019-08-19 13:34:00,891.9,具埃,,,
375,reheat,18.0,0.0,,[],[],,,,151.7999999988824,,5,,,,1.0,[''],2019-08-19 13:34:00,891.9,,,,2019-08-19,2019-08-19 14:01:00,,具埃,,,
376,open,18.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-19 20:20:00,1249.7,,,,2019-08-19,2019-08-19 20:24:00,984.2,具埃,,,
377,reheat,18.0,0.0,,[],[],,,,105.5,,5,,,,1.0,[''],2019-08-19 20:24:00,984.2,,,,2019-08-19,2019-08-19 20:45:00,,具埃,,,
378,hold,18.0,0.0,,[],[],,,,26.59999999962747,,5,,,,,[''],2019-08-19 20:45:00,1270.4,,,,2019-08-19,2019-08-19 20:54:00,1271.6,具埃,,1271.06,
379,open,18.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-19 20:54:00,1271.6,,,,2019-08-19,2019-08-19 21:02:00,828.7,具埃,,,
380,reheat,18.0,0.0,,[],[],,,,149.59999999962747,,5,,,,1.0,[''],2019-08-19 21:02:00,828.7,,,,2019-08-19,2019-08-19 21:28:00,,具埃,,,
381,hold,18.0,0.0,,[],[],,,,266.40000000037253,,5,,,,,[''],2019-08-19 21:28:00,1271.4,,,,2019-08-19,2019-08-19 23:15:00,1272.6,具埃,,1270.8185185185184,
382,open,18.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-08-19 23:15:00,1272.6,,,,2019-08-19,2019-08-19 23:19:00,944.9,具埃,,,
383,reheat,18.0,0.0,,[],[],,,,65.59999999962747,,5,,,,1.0,[''],2019-08-19 23:19:00,944.9,,,,2019-08-19,2019-08-19 23:30:00,,具埃,,,
384,open,18.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-08-19 23:31:00,1290.6,,,,2019-08-19,2019-08-19 23:35:00,1056.5,具埃,,,
385,reheat,18.0,0.0,,[],[],,,,112.09999999962747,,5,,,,0.0,[''],2019-08-19 23:35:00,1056.5,,,,2019-08-19,2019-08-20 00:03:00,,具埃,,,
386,hold,18.0,0.0,,[],[],,,,245.30000000074506,,5,,,,,[''],2019-08-20 00:03:00,1265.2,,,,2019-08-19,2019-08-20 01:52:00,1270.9,具埃,,1270.0999999999995,
387,open,18.0,0.0,,[],[],,,,11.599999999627473,,5,,,,,[''],2019-08-20 01:52:00,1270.9,,,,2019-08-19,2019-08-20 02:01:00,982.6,具埃,,,
388,reheat,18.0,0.0,,[],[],,,,59.40000000037254,,5,,,,0.0,[''],2019-08-20 02:01:00,982.6,,,,2019-08-19,2019-08-20 02:11:00,,具埃,,,
389,hold,18.0,0.0,,[],[],,,,100.79999999888241,,5,,,,,[''],2019-08-20 02:11:00,1290.6,,,,2019-08-19,2019-08-20 02:37:00,1269.6,具埃,,1225.448148148148,
390,open,18.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-08-20 02:37:00,1269.6,,,,2019-08-19,2019-08-20 02:41:00,991.4,具埃,,,
391,reheat,18.0,0.0,,[],[],,,,59.30000000074506,,5,,,,0.0,[''],2019-08-20 02:41:00,991.4,,,,2019-08-19,2019-08-20 02:51:00,,具埃,,,
392,heat,19.0,0.0,223.24022346368716,[],[],increasing 0,666.0,2.9833333333333334,1343.5,1343.5,5,1255.7,0,0.0,3.0,[''],2019-08-20 03:45:00,589.7,2019-08-20 03:45:00,589.7,2019-08-20 02:52:00,2019-08-21,2019-08-20 06:44:00,1255.7,具埃,0.0,,乞老
393,open,19.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-08-20 09:30:00,1257.3,,,,2019-08-21,2019-08-20 09:40:00,764.5,具埃,,,
394,reheat,19.0,0.0,,[],[],,,,49.19999999925494,,5,,,,1.0,[''],2019-08-20 09:40:00,764.5,,,,2019-08-21,2019-08-20 09:50:00,,具埃,,,
395,open,19.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-08-20 20:24:00,1250.1,,,,2019-08-21,2019-08-20 20:27:00,1081.2,具埃,,,
396,reheat,19.0,0.0,,[],[],,,,51.0,,5,,,,1.0,[''],2019-08-20 20:27:00,1081.2,,,,2019-08-21,2019-08-20 20:39:00,,具埃,,,
397,hold,19.0,0.0,,[],[],,,,46.40000000037254,,5,,,,,[''],2019-08-20 20:39:00,1256.4,,,,2019-08-21,2019-08-20 21:01:00,1251.2,具埃,,1251.9826086956525,
398,open,19.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-20 21:01:00,1251.2,,,,2019-08-21,2019-08-20 21:05:00,1022.3,具埃,,,
399,reheat,19.0,0.0,,[],[],,,,57.69999999925494,,5,,,,1.0,[''],2019-08-20 21:05:00,1022.3,,,,2019-08-21,2019-08-20 21:17:00,,具埃,,,
400,hold,19.0,0.0,,[],[],,,,38.09999999962747,,5,,,,,[''],2019-08-20 21:17:00,1257.7,,,,2019-08-21,2019-08-20 21:34:00,1251.6,具埃,,1252.5777777777778,
401,open,19.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-20 21:34:00,1251.6,,,,2019-08-21,2019-08-20 21:38:00,1053.5,具埃,,,
402,reheat,19.0,0.0,,[],[],,,,54.30000000074506,,5,,,,0.0,[''],2019-08-20 21:38:00,1053.5,,,,2019-08-21,2019-08-20 21:49:00,,具埃,,,
403,hold,19.0,0.0,,[],[],,,,43.09999999962746,,5,,,,,[''],2019-08-20 21:49:00,1256.8,,,,2019-08-21,2019-08-20 22:06:00,1251.3,具埃,,1252.5,
404,open,19.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-08-20 22:06:00,1251.3,,,,2019-08-21,2019-08-20 22:10:00,1074.6,具埃,,,
405,reheat,19.0,0.0,,[],[],,,,51.09999999962746,,5,,,,0.0,[''],2019-08-20 22:10:00,1074.6,,,,2019-08-21,2019-08-20 22:20:00,,具埃,,,
406,hold,19.0,0.0,,[],[],,,,48.0,,5,,,,,[''],2019-08-20 22:20:00,1258.0,,,,2019-08-21,2019-08-20 22:40:00,1251.9,具埃,,1253.1285714285714,
407,open,19.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-08-20 22:40:00,1251.9,,,,2019-08-21,2019-08-20 22:43:00,1089.0,具埃,,,
408,reheat,19.0,0.0,,[],[],,,,77.59999999962747,,5,,,,1.0,[''],2019-08-20 22:43:00,1089.0,,,,2019-08-21,2019-08-20 23:04:00,,具埃,,,
409,hold,19.0,0.0,,[],[],,,,18.199999999254945,,5,,,,,[''],2019-08-20 23:04:00,1251.0,,,,2019-08-21,2019-08-20 23:12:00,1251.4,具埃,,1251.1888888888886,
410,open,19.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-08-20 23:12:00,1251.4,,,,2019-08-21,2019-08-20 23:21:00,775.9,具埃,,,
411,reheat,19.0,0.0,,[],[],,,,222.5999999996274,,5,,,,1.0,[''],2019-08-20 23:21:00,775.9,,,,2019-08-21,2019-08-21 00:04:00,,具埃,,,
412,hold,19.0,0.0,,[],[],,,,300.20000000111764,,5,,,,,[''],2019-08-21 00:04:00,1270.9,,,,2019-08-21,2019-08-21 02:05:00,1270.4,具埃,,1270.0540983606554,
413,open,19.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-21 02:05:00,1270.4,,,,2019-08-21,2019-08-21 02:08:00,1080.6,具埃,,,
414,reheat,19.0,0.0,,[],[],,,,47.799999998882406,,5,,,,1.0,[''],2019-08-21 02:08:00,1080.6,,,,2019-08-21,2019-08-21 02:18:00,,具埃,,,
415,heat,20.0,0.0,91.05349794238684,[],[],increasing 0,1106.3,12.15,4813.599999999628,4813.599999999628,5,1251.5,2019-08-22 21:09:00,0.0,9.0,"['190710-19001-015_1', '190710-19001-016_1', '190710-19001-017_1']",2019-08-22 21:09:00,145.2,2019-08-22 21:10:00,167.7,2019-08-21 04:23:00,2019-08-23,2019-08-23 09:18:00,1251.5,具埃,145.2,,乞老
416,open,20.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-08-23 09:50:00,1253.5,,,,2019-08-23,2019-08-23 09:56:00,819.5,具埃,,,
417,reheat,20.0,0.0,,[],[],,,,16.5,,5,,,,1.0,[''],2019-08-23 09:56:00,819.5,,,,2019-08-23,2019-08-23 10:03:00,,具埃,,,
418,open,20.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-23 10:04:00,1085.0,,,,2019-08-23,2019-08-23 10:06:00,936.9,具埃,,,
419,reheat,20.0,0.0,,[],[],,,,39.5,,5,,,,1.0,[''],2019-08-23 10:06:00,936.9,,,,2019-08-23,2019-08-23 10:20:00,,具埃,,,
420,hold,20.0,0.0,,[],[],,,,13.199999999254944,,5,,,,,[''],2019-08-23 10:20:00,1105.3,,,,2019-08-23,2019-08-23 10:29:00,1096.0,具埃,,1097.1,
421,open,20.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-08-23 10:29:00,1096.0,,,,2019-08-23,2019-08-23 10:45:00,978.8,具埃,,,
422,reheat,20.0,0.0,,[],[],,,,141.5,,5,,,,7.0,[''],2019-08-23 10:45:00,978.8,,,,2019-08-23,2019-08-23 11:18:00,,具埃,,,
423,hold,20.0,0.0,,[],[],,,,95.30000000074509,,5,,,,,[''],2019-08-23 11:18:00,1201.3,,,,2019-08-23,2019-08-23 11:33:00,1215.7,具埃,,1206.975,
424,open,20.0,0.0,,[],[],,,,8.199999999254942,,5,,,,,[''],2019-08-23 11:33:00,1215.7,,,,2019-08-23,2019-08-23 11:39:00,794.3,具埃,,,
425,reheat,20.0,0.0,,[],[],,,,426.20000000111764,,5,,,,5.0,[''],2019-08-23 11:39:00,794.3,,,,2019-08-23,2019-08-23 12:51:00,,具埃,,,
426,open,20.0,0.0,,[],"['190710-19001-015', '190710-19001-016', '190710-19001-017']",,,,6.599999999627472,,5,,,,,[],2019-08-23 20:44:00,1271.6,,,,2019-08-23,2019-08-23 20:48:00,992.5,具埃,,,
427,reheat,20.0,0.0,,[],[],,,,212.4000000003726,,5,,,,3.0,[],2019-08-23 20:48:00,992.5,,,,2019-08-23,2019-08-23 21:34:00,,具埃,,,
428,heat,21.0,0.0,17.056239015817226,[],[],increasing 0,323.5,18.966666666666665,512.5999999996276,512.5999999996276,5,642.5,0,0.0,1005.0,"['190208-15111-008', '190724-19581-001']",2019-08-24 08:33:00,319.0,2019-08-24 08:35:00,371.1,2019-08-23 21:48:00,2019-08-26,2019-08-25 03:31:00,642.5,林埃,0.0,,林富
429,heat,21.0,0.0,55.90779014308428,[],[],increasing 1,586.1,10.483333333333333,2910.5,2910.5,5,1248.7,0,0.0,1005.0,"['190208-15111-008', '190724-19581-001']",2019-08-25 09:26:00,662.6,2019-08-24 08:35:00,371.1,2019-08-23 21:48:00,2019-08-26,2019-08-25 19:55:00,1248.7,林埃,0.0,,林富
430,open,21.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-08-26 07:28:00,1250.8,,,,2019-08-26,2019-08-26 07:33:00,922.7,林埃,,,
431,reheat,21.0,0.0,,[],[],,,,86.80000000074507,,5,,,,1.0,[''],2019-08-26 07:33:00,922.7,,,,2019-08-26,2019-08-26 07:48:00,,林埃,,,
432,open,21.0,0.0,,[],[],,,,13.300000000745056,,5,,,,,[''],2019-08-26 10:30:00,1251.7,,,,2019-08-26,2019-08-26 10:39:00,971.8,林埃,,,
433,reheat,21.0,0.0,,[],[],,,,14.900000000372527,,5,,,,1.0,[''],2019-08-26 10:39:00,971.8,,,,2019-08-26,2019-08-26 10:44:00,,林埃,,,
434,heat,22.0,0.0,378.8148148148149,[],[],increasing 0,511.40000000000015,1.35,486.20000000111764,486.20000000111764,5,1257.2,0,0.0,1.0,"['190204-19180-719', '190204-19180-720', '190204-19180-721', '190204-19180-722', '190204-19180-723', '190204-19180-724']",2019-08-26 13:26:00,745.8,2019-08-26 13:27:00,772.3,2019-08-26 10:45:00,2019-08-27,2019-08-26 14:47:00,1257.2,林埃,0.0,,林富
435,open,22.0,0.0,,[],[],,,,6.599999999627472,,5,,,,,[''],2019-08-26 14:59:00,1250.2,,,,2019-08-27,2019-08-26 15:03:00,975.2,林埃,,,
436,reheat,22.0,0.0,,[],[],,,,45.80000000074506,,5,,,,0.0,[''],2019-08-26 15:03:00,975.2,,,,2019-08-27,2019-08-26 15:13:00,,林埃,,,
437,open,22.0,0.0,,[],[],,,,8.199999999254942,,5,,,,,[''],2019-08-26 15:13:00,1178.5,,,,2019-08-27,2019-08-26 15:21:00,720.7,林埃,,,
438,reheat,22.0,0.0,,[],[],,,,13.099999999627473,,5,,,,2.0,[''],2019-08-26 15:21:00,720.7,,,,2019-08-27,2019-08-26 15:28:00,,林埃,,,
439,open,22.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-08-26 15:29:00,933.0,,,,2019-08-27,2019-08-26 15:33:00,721.4,林埃,,,
440,reheat,22.0,0.0,,[],[],,,,75.09999999962747,,5,,,,1.0,[''],2019-08-26 15:33:00,721.4,,,,2019-08-27,2019-08-26 15:46:00,,林埃,,,
441,open,22.0,0.0,,[],[],,,,8.099999999627473,,5,,,,,[''],2019-08-26 15:47:00,1038.1,,,,2019-08-27,2019-08-26 15:53:00,714.8,林埃,,,
442,reheat,22.0,0.0,,[],[],,,,21.400000000372533,,5,,,,1.0,[''],2019-08-26 15:53:00,714.8,,,,2019-08-27,2019-08-26 16:02:00,,林埃,,,
443,open,22.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-08-26 16:03:00,871.5,,,,2019-08-27,2019-08-26 16:07:00,655.0,林埃,,,
444,reheat,22.0,0.0,,[],[],,,,2223.800000000745,,5,,,,4.0,[''],2019-08-26 16:07:00,655.0,,,,2019-08-27,2019-08-26 21:56:00,,林埃,,,
445,open,22.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-27 08:31:00,1249.7,,,,2019-08-27,2019-08-27 08:34:00,1042.4,林埃,,,
446,reheat,22.0,0.0,,[],[],,,,54.69999999925494,,5,,,,1.0,[''],2019-08-27 08:34:00,1042.4,,,,2019-08-27,2019-08-27 08:46:00,,林埃,,,
447,hold,22.0,0.0,,[],[],,,,61.5,,5,,,,,[''],2019-08-27 08:46:00,1254.7,,,,2019-08-27,2019-08-27 09:13:00,1250.4,林埃,,1250.6785714285713,
448,open,22.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-27 09:13:00,1250.4,,,,2019-08-27,2019-08-27 09:17:00,1024.7,林埃,,,
449,reheat,22.0,0.0,,[],[],,,,80.90000000037253,,5,,,,1.0,[''],2019-08-27 09:17:00,1024.7,,,,2019-08-27,2019-08-27 09:36:00,,林埃,,,
450,hold,22.0,0.0,,[],[],,,,170.5,,5,,,,,[''],2019-08-27 09:36:00,1247.3,,,,2019-08-27,2019-08-27 10:57:00,1249.7,林埃,,1249.848780487805,
451,open,22.0,0.0,,[],[],,,,1.7000000011175869,,5,,,,,[''],2019-08-27 10:57:00,1249.7,,,,2019-08-27,2019-08-27 11:02:00,840.2,林埃,,,
452,reheat,22.0,0.0,,[],[],,,,161.7999999988824,,5,,,,2.0,[''],2019-08-27 11:02:00,840.2,,,,2019-08-27,2019-08-27 11:38:00,,林埃,,,
453,hold,22.0,0.0,,[],[],,,,182.5999999996274,,5,,,,,[''],2019-08-27 11:38:00,1249.8,,,,2019-08-27,2019-08-27 13:00:00,1250.5,林埃,,1249.9493975903613,
454,open,22.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-27 13:00:00,1250.5,,,,2019-08-27,2019-08-27 13:03:00,1020.2,林埃,,,
455,reheat,22.0,0.0,,[],[],,,,61.09999999962746,,5,,,,1.0,[''],2019-08-27 13:03:00,1020.2,,,,2019-08-27,2019-08-27 13:15:00,,林埃,,,
456,hold,22.0,0.0,,[],[],,,,46.5,,5,,,,,[''],2019-08-27 13:15:00,1269.4,,,,2019-08-27,2019-08-27 13:33:00,1250.2,林埃,,1252.3052631578944,
457,open,22.0,0.0,,[],[],,,,5.0,,5,,,,,[''],2019-08-27 13:33:00,1250.2,,,,2019-08-27,2019-08-27 13:37:00,968.9,林埃,,,
458,reheat,22.0,0.0,,[],[],,,,104.09999999962747,,5,,,,2.0,[''],2019-08-27 13:37:00,968.9,,,,2019-08-27,2019-08-27 14:01:00,,林埃,,,
459,hold,22.0,0.0,,[],[],,,,15.0,,5,,,,,[''],2019-08-27 14:01:00,1246.3,,,,2019-08-27,2019-08-27 14:07:00,1248.8,林埃,,1247.9428571428573,
460,open,22.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-27 14:07:00,1248.8,,,,2019-08-27,2019-08-27 14:11:00,935.1,林埃,,,
461,reheat,22.0,0.0,,[],[],,,,117.19999999925491,,5,,,,1.0,[''],2019-08-27 14:11:00,935.1,,,,2019-08-27,2019-08-27 14:37:00,,林埃,,,
462,hold,22.0,0.0,,[],[],,,,41.40000000037253,,5,,,,,[''],2019-08-27 14:37:00,1249.6,,,,2019-08-27,2019-08-27 14:54:00,1251.9,林埃,,1250.1111111111113,
463,open,22.0,0.0,,[],[],,,,6.700000001117588,,5,,,,,[''],2019-08-27 14:54:00,1251.9,,,,2019-08-27,2019-08-27 15:08:00,695.7,林埃,,,
464,reheat,22.0,0.0,,[],[],,,,103.5,,5,,,,2.0,[''],2019-08-27 15:08:00,695.7,,,,2019-08-27,2019-08-27 15:26:00,,林埃,,,
465,hold,22.0,0.0,,[],[],,,,19.799999998882413,,5,,,,,[''],2019-08-27 15:26:00,1019.3,,,,2019-08-27,2019-08-27 15:29:00,1029.2,林埃,,1024.3,
466,open,22.0,0.0,,[],[],,,,1.599999999627471,,5,,,,,[''],2019-08-27 15:29:00,1029.2,,,,2019-08-27,2019-08-27 15:32:00,817.0,林埃,,,
467,reheat,22.0,0.0,,[],[],,,,39.7000000011176,,5,,,,1.0,[''],2019-08-27 15:32:00,817.0,,,,2019-08-27,2019-08-27 15:45:00,,林埃,,,
468,open,23.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-28 08:50:00,1249.8,,,,2019-08-28,2019-08-28 08:53:00,1029.8,林埃,,,
469,reheat,23.0,0.0,,[],[],,,,56.0,,5,,,,1.0,[''],2019-08-28 08:53:00,1029.8,,,,2019-08-28,2019-08-28 09:05:00,,林埃,,,
470,hold,23.0,0.0,,[],[],,,,54.59999999962746,,5,,,,,[''],2019-08-28 09:05:00,1256.1,,,,2019-08-28,2019-08-28 09:29:00,1250.7,林埃,,1251.78,
471,open,23.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-28 09:29:00,1250.7,,,,2019-08-28,2019-08-28 09:32:00,1020.9,林埃,,,
472,reheat,23.0,0.0,,[],[],,,,90.79999999888241,,5,,,,2.0,[''],2019-08-28 09:32:00,1020.9,,,,2019-08-28,2019-08-28 09:55:00,,林埃,,,
473,hold,23.0,0.0,,[],[],,,,24.90000000037253,,5,,,,,[''],2019-08-28 09:55:00,1245.5,,,,2019-08-28,2019-08-28 10:06:00,1250.7,林埃,,1249.1333333333334,
474,open,23.0,0.0,,[],[],,,,3.300000000745058,,5,,,,,[''],2019-08-28 10:06:00,1250.7,,,,2019-08-28,2019-08-28 10:10:00,1032.8,林埃,,,
475,reheat,23.0,0.0,,[],[],,,,92.39999999850988,,5,,,,1.0,[''],2019-08-28 10:10:00,1032.8,,,,2019-08-28,2019-08-28 10:32:00,,林埃,,,
476,hold,23.0,0.0,,[],[],,,,24.800000000745047,,5,,,,,[''],2019-08-28 10:32:00,1250.2,,,,2019-08-28,2019-08-28 10:43:00,1251.2,林埃,,1250.9000000000005,
477,open,23.0,0.0,,[],"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-730']",,,,5.0,,5,,,,,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-725']",2019-08-28 10:43:00,1251.2,,,,2019-08-28,2019-08-28 10:47:00,973.5,林埃,,,
478,reheat,23.0,0.0,,[],[],,,,74.0,,5,,,,1.0,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-725']",2019-08-28 10:47:00,973.5,,,,2019-08-28,2019-08-28 11:01:00,,林埃,,,
479,open,23.0,0.0,,[],"['190204-19180-726', '190204-19180-725']",,,,3.299999998882413,,5,,,,,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-730']",2019-08-28 12:58:00,1251.3,,,,2019-08-28,2019-08-28 13:02:00,947.6,林埃,,,
480,reheat,23.0,0.0,,[],[],,,,106.80000000074509,,5,,,,1.0,"['190204-19180-727', '190204-19180-728', '190204-19180-729', '190204-19180-730']",2019-08-28 13:02:00,947.6,,,,2019-08-28,2019-08-28 13:26:00,,林埃,,,
481,heat,24.0,0.0,103.1818181818182,[],[],increasing 0,681.0,6.6,1961.60000000149,1768.9000000003725,5,1243.2,2019-08-29 19:47:00,1.0,4.0,"['190724-13134-013_2', '190724-13134-013_1', '190724-13134-013_5', '190724-13134-015_5', '190724-13134-015_3', '190724-13134-015_4']",2019-08-29 19:17:00,562.2,2019-08-29 19:17:00,562.2,2019-08-28 13:32:00,2019-08-30,2019-08-30 01:53:00,1243.2,林埃,903.4,,乞老
482,open,24.0,0.0,,[],[],,,,11.599999999627473,,5,,,,,[''],2019-08-30 02:01:00,1246.2,,,,2019-08-30,2019-08-30 02:06:00,1171.6,林埃,,,
483,reheat,24.0,0.0,,[],[],,,,5.099999999627472,,5,,,,0.0,[''],2019-08-30 02:06:00,1171.6,,,,2019-08-30,2019-08-30 02:08:00,,林埃,,,
484,open,24.0,0.0,,[],"['190724-13134-013', '190724-13134-013']",,,,8.400000000372527,,5,,,,,"['190724-13134-015', '190724-13134-015', '190724-13134-015', '190724-13134-013']",2019-08-30 02:09:00,1192.4,,,,2019-08-30,2019-08-30 02:41:00,1049.5,林埃,,,
485,reheat,24.0,0.0,,[],[],,,,342.59999999962747,,5,,,,1.0,"['190724-13134-015', '190724-13134-015', '190724-13134-015', '190724-13134-013']",2019-08-30 02:41:00,1049.5,,,,2019-08-30,2019-08-30 03:34:00,,林埃,,,
486,open,24.0,0.0,,[],[],,,,8.200000001117589,,5,,,,,[''],2019-08-30 15:11:00,1272.7,,,,2019-08-30,2019-08-30 15:16:00,1099.4,林埃,,,
487,reheat,24.0,0.0,,[],[],,,,48.799999998882406,,5,,,,0.0,[''],2019-08-30 15:16:00,1099.4,,,,2019-08-30,2019-08-30 15:27:00,,林埃,,,
488,hold,24.0,0.0,,[],[],,,,29.40000000037253,,5,,,,,[''],2019-08-30 15:27:00,1272.5,,,,2019-08-30,2019-08-30 15:37:00,1273.4,林埃,,1273.2818181818182,
489,open,24.0,0.0,,[],[],,,,4.900000000372528,,5,,,,,[''],2019-08-30 15:37:00,1273.4,,,,2019-08-30,2019-08-30 15:41:00,1077.8,林埃,,,
490,reheat,24.0,0.0,,[],[],,,,48.80000000074506,,5,,,,1.0,[''],2019-08-30 15:41:00,1077.8,,,,2019-08-30,2019-08-30 15:51:00,,林埃,,,
491,hold,24.0,0.0,,[],[],,,,29.5,,5,,,,,[''],2019-08-30 15:51:00,1283.0,,,,2019-08-30,2019-08-30 16:01:00,1272.2,林埃,,1274.1,
492,open,24.0,0.0,,[],[],,,,11.5,,5,,,,,[''],2019-08-30 16:01:00,1272.2,,,,2019-08-30,2019-08-30 16:08:00,1003.9,林埃,,,
